dateRep,cases,deaths,country,popData2018,latitude,longitude
21-03-2020,5,0,Cuba,11338138.0,21.521757,-77.78116700000001
20-03-2020,5,0,Cuba,11338138.0,21.521757,-77.78116700000001
19-03-2020,4,1,Cuba,11338138.0,21.521757,-77.78116700000001
18-03-2020,3,0,Cuba,11338138.0,21.521757,-77.78116700000001
15-03-2020,0,0,Cuba,11338138.0,21.521757,-77.78116700000001
14-03-2020,1,0,Cuba,11338138.0,21.521757,-77.78116700000001
12-03-2020,3,0,Cuba,11338138.0,21.521757,-77.78116700000001
19-04-2020,0,0,Curaçao,159849.0,,
18-04-2020,0,0,Curaçao,159849.0,,
17-04-2020,0,0,Curaçao,159849.0,,
16-04-2020,0,0,Curaçao,159849.0,,
15-04-2020,0,0,Curaçao,159849.0,,
14-04-2020,0,0,Curaçao,159849.0,,
13-04-2020,0,0,Curaçao,159849.0,,
12-04-2020,0,0,Curaçao,159849.0,,
11-04-2020,0,0,Curaçao,159849.0,,
10-04-2020,0,0,Curaçao,159849.0,,
09-04-2020,1,0,Curaçao,159849.0,,
08-04-2020,0,0,Curaçao,159849.0,,
07-04-2020,2,0,Curaçao,159849.0,,
06-04-2020,0,0,Curaçao,159849.0,,
05-04-2020,0,0,Curaçao,159849.0,,
04-04-2020,0,0,Curaçao,159849.0,,
03-04-2020,0,0,Curaçao,159849.0,,
02-04-2020,0,0,Curaçao,159849.0,,
01-04-2020,2,0,Curaçao,159849.0,,
30-03-2020,1,0,Curaçao,159849.0,,
29-03-2020,0,0,Curaçao,159849.0,,
28-03-2020,1,0,Curaçao,159849.0,,
27-03-2020,1,0,Curaçao,159849.0,,
26-03-2020,0,1,Curaçao,159849.0,,
24-03-2020,3,0,Curaçao,159849.0,,
20-03-2020,2,0,Curaçao,159849.0,,
13-03-2020,1,0,Curaçao,159849.0,,
19-04-2020,26,0,Cyprus,1189265.0,35.126413,33.429859
18-04-2020,0,0,Cyprus,1189265.0,35.126413,33.429859
17-04-2020,20,0,Cyprus,1189265.0,35.126413,33.429859
16-04-2020,20,0,Cyprus,1189265.0,35.126413,33.429859
15-04-2020,33,0,Cyprus,1189265.0,35.126413,33.429859
14-04-2020,29,1,Cyprus,1189265.0,35.126413,33.429859
13-04-2020,17,1,Cyprus,1189265.0,35.126413,33.429859
12-04-2020,21,0,Cyprus,1189265.0,35.126413,33.429859
11-04-2020,31,0,Cyprus,1189265.0,35.126413,33.429859
10-04-2020,38,1,Cyprus,1189265.0,35.126413,33.429859
09-04-2020,32,0,Cyprus,1189265.0,35.126413,33.429859
08-04-2020,29,0,Cyprus,1189265.0,35.126413,33.429859
07-04-2020,19,0,Cyprus,1189265.0,35.126413,33.429859
06-04-2020,20,3,Cyprus,1189265.0,35.126413,33.429859
05-04-2020,30,0,Cyprus,1189265.0,35.126413,33.429859
04-04-2020,40,2,Cyprus,1189265.0,35.126413,33.429859
03-04-2020,36,0,Cyprus,1189265.0,35.126413,33.429859
02-04-2020,58,1,Cyprus,1189265.0,35.126413,33.429859
01-04-2020,32,1,Cyprus,1189265.0,35.126413,33.429859
31-03-2020,16,1,Cyprus,1189265.0,35.126413,33.429859
30-03-2020,35,1,Cyprus,1189265.0,35.126413,33.429859
29-03-2020,17,0,Cyprus,1189265.0,35.126413,33.429859
28-03-2020,16,2,Cyprus,1189265.0,35.126413,33.429859
27-03-2020,14,0,Cyprus,1189265.0,35.126413,33.429859
26-03-2020,8,0,Cyprus,1189265.0,35.126413,33.429859
25-03-2020,8,3,Cyprus,1189265.0,35.126413,33.429859
24-03-2020,21,0,Cyprus,1189265.0,35.126413,33.429859
23-03-2020,11,0,Cyprus,1189265.0,35.126413,33.429859
22-03-2020,17,0,Cyprus,1189265.0,35.126413,33.429859
21-03-2020,9,0,Cyprus,1189265.0,35.126413,33.429859
20-03-2020,0,0,Cyprus,1189265.0,35.126413,33.429859
19-03-2020,18,0,Cyprus,1189265.0,35.126413,33.429859
18-03-2020,0,0,Cyprus,1189265.0,35.126413,33.429859
17-03-2020,10,0,Cyprus,1189265.0,35.126413,33.429859
16-03-2020,9,0,Cyprus,1189265.0,35.126413,33.429859
15-03-2020,7,0,Cyprus,1189265.0,35.126413,33.429859
14-03-2020,8,0,Cyprus,1189265.0,35.126413,33.429859
12-03-2020,4,0,Cyprus,1189265.0,35.126413,33.429859
10-03-2020,2,0,Cyprus,1189265.0,35.126413,33.429859
19-04-2020,105,8,Czechia,10625695.0,,
18-04-2020,116,4,Czechia,10625695.0,,
17-04-2020,130,3,Czechia,10625695.0,,
16-04-2020,162,5,Czechia,10625695.0,,
15-04-2020,82,18,Czechia,10625695.0,,
14-04-2020,68,5,Czechia,10625695.0,,
13-04-2020,89,9,Czechia,10625695.0,,
12-04-2020,170,10,Czechia,10625695.0,,
11-04-2020,163,7,Czechia,10625695.0,,
10-04-2020,257,13,Czechia,10625695.0,,
09-04-2020,295,11,Czechia,10625695.0,,
08-04-2020,195,10,Czechia,10625695.0,,
07-04-2020,235,11,Czechia,10625695.0,,
06-04-2020,115,8,Czechia,10625695.0,,
05-04-2020,282,6,Czechia,10625695.0,,
04-04-2020,332,9,Czechia,10625695.0,,
03-04-2020,269,5,Czechia,10625695.0,,
02-04-2020,281,8,Czechia,10625695.0,,
01-04-2020,306,7,Czechia,10625695.0,,
31-03-2020,173,8,Czechia,10625695.0,,
30-03-2020,166,5,Czechia,10625695.0,,
29-03-2020,384,2,Czechia,10625695.0,,
28-03-2020,217,0,Czechia,10625695.0,,
27-03-2020,408,3,Czechia,10625695.0,,
26-03-2020,260,3,Czechia,10625695.0,,
25-03-2020,158,2,Czechia,10625695.0,,
24-03-2020,71,0,Czechia,10625695.0,,
23-03-2020,170,1,Czechia,10625695.0,,
22-03-2020,91,0,Czechia,10625695.0,,
21-03-2020,210,0,Czechia,10625695.0,,
20-03-2020,172,0,Czechia,10625695.0,,
19-03-2020,88,0,Czechia,10625695.0,,
18-03-2020,90,0,Czechia,10625695.0,,
17-03-2020,46,0,Czechia,10625695.0,,
16-03-2020,84,0,Czechia,10625695.0,,
15-03-2020,64,0,Czechia,10625695.0,,
14-03-2020,34,0,Czechia,10625695.0,,
13-03-2020,22,0,Czechia,10625695.0,,
12-03-2020,31,0,Czechia,10625695.0,,
11-03-2020,23,0,Czechia,10625695.0,,
10-03-2020,8,0,Czechia,10625695.0,,
09-03-2020,6,0,Czechia,10625695.0,,
08-03-2020,7,0,Czechia,10625695.0,,
07-03-2020,7,0,Czechia,10625695.0,,
06-03-2020,4,0,Czechia,10625695.0,,
05-03-2020,3,0,Czechia,10625695.0,,
04-03-2020,0,0,Czechia,10625695.0,,
03-03-2020,2,0,Czechia,10625695.0,,
02-03-2020,3,0,Czechia,10625695.0,,
01-03-2020,0,0,Czechia,10625695.0,,
29-02-2020,0,0,Czechia,10625695.0,,
28-02-2020,0,0,Czechia,10625695.0,,
27-02-2020,0,0,Czechia,10625695.0,,
26-02-2020,0,0,Czechia,10625695.0,,
25-02-2020,0,0,Czechia,10625695.0,,
24-02-2020,0,0,Czechia,10625695.0,,
23-02-2020,0,0,Czechia,10625695.0,,
22-02-2020,0,0,Czechia,10625695.0,,
21-02-2020,0,0,Czechia,10625695.0,,
20-02-2020,0,0,Czechia,10625695.0,,
19-02-2020,0,0,Czechia,10625695.0,,
18-02-2020,0,0,Czechia,10625695.0,,
17-02-2020,0,0,Czechia,10625695.0,,
16-02-2020,0,0,Czechia,10625695.0,,
15-02-2020,0,0,Czechia,10625695.0,,
14-02-2020,0,0,Czechia,10625695.0,,
13-02-2020,0,0,Czechia,10625695.0,,
12-02-2020,0,0,Czechia,10625695.0,,
11-02-2020,0,0,Czechia,10625695.0,,
10-02-2020,0,0,Czechia,10625695.0,,
09-02-2020,0,0,Czechia,10625695.0,,
08-02-2020,0,0,Czechia,10625695.0,,
07-02-2020,0,0,Czechia,10625695.0,,
06-02-2020,0,0,Czechia,10625695.0,,
05-02-2020,0,0,Czechia,10625695.0,,
04-02-2020,0,0,Czechia,10625695.0,,
03-02-2020,0,0,Czechia,10625695.0,,
02-02-2020,0,0,Czechia,10625695.0,,
01-02-2020,0,0,Czechia,10625695.0,,
31-01-2020,0,0,Czechia,10625695.0,,
30-01-2020,0,0,Czechia,10625695.0,,
29-01-2020,0,0,Czechia,10625695.0,,
28-01-2020,0,0,Czechia,10625695.0,,
27-01-2020,0,0,Czechia,10625695.0,,
26-01-2020,0,0,Czechia,10625695.0,,
25-01-2020,0,0,Czechia,10625695.0,,
24-01-2020,0,0,Czechia,10625695.0,,
23-01-2020,0,0,Czechia,10625695.0,,
22-01-2020,0,0,Czechia,10625695.0,,
21-01-2020,0,0,Czechia,10625695.0,,
20-01-2020,0,0,Czechia,10625695.0,,
19-01-2020,0,0,Czechia,10625695.0,,
18-01-2020,0,0,Czechia,10625695.0,,
17-01-2020,0,0,Czechia,10625695.0,,
16-01-2020,0,0,Czechia,10625695.0,,
15-01-2020,0,0,Czechia,10625695.0,,
14-01-2020,0,0,Czechia,10625695.0,,
13-01-2020,0,0,Czechia,10625695.0,,
12-01-2020,0,0,Czechia,10625695.0,,
11-01-2020,0,0,Czechia,10625695.0,,
10-01-2020,0,0,Czechia,10625695.0,,
09-01-2020,0,0,Czechia,10625695.0,,
08-01-2020,0,0,Czechia,10625695.0,,
07-01-2020,0,0,Czechia,10625695.0,,
06-01-2020,0,0,Czechia,10625695.0,,
05-01-2020,0,0,Czechia,10625695.0,,
04-01-2020,0,0,Czechia,10625695.0,,
03-01-2020,0,0,Czechia,10625695.0,,
02-01-2020,0,0,Czechia,10625695.0,,
01-01-2020,0,0,Czechia,10625695.0,,
31-12-2019,0,0,Czechia,10625695.0,,
19-04-2020,20,0,Democratic_Republic_of_the_Congo,84068091.0,,
18-04-2020,20,2,Democratic_Republic_of_the_Congo,84068091.0,,
17-04-2020,20,1,Democratic_Republic_of_the_Congo,84068091.0,,
16-04-2020,13,1,Democratic_Republic_of_the_Congo,84068091.0,,
15-04-2020,19,1,Democratic_Republic_of_the_Congo,84068091.0,,
14-04-2020,1,0,Democratic_Republic_of_the_Congo,84068091.0,,
13-04-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
12-04-2020,11,0,Democratic_Republic_of_the_Congo,84068091.0,,
11-04-2020,8,0,Democratic_Republic_of_the_Congo,84068091.0,,
10-04-2020,32,0,Democratic_Republic_of_the_Congo,84068091.0,,
09-04-2020,3,2,Democratic_Republic_of_the_Congo,84068091.0,,
08-04-2020,19,0,Democratic_Republic_of_the_Congo,84068091.0,,
07-04-2020,7,0,Democratic_Republic_of_the_Congo,84068091.0,,
06-04-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
05-04-2020,20,5,Democratic_Republic_of_the_Congo,84068091.0,,
04-04-2020,11,2,Democratic_Republic_of_the_Congo,84068091.0,,
03-04-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
02-04-2020,25,3,Democratic_Republic_of_the_Congo,84068091.0,,
01-04-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
31-03-2020,17,0,Democratic_Republic_of_the_Congo,84068091.0,,
30-03-2020,23,2,Democratic_Republic_of_the_Congo,84068091.0,,
29-03-2020,0,2,Democratic_Republic_of_the_Congo,84068091.0,,
28-03-2020,4,0,Democratic_Republic_of_the_Congo,84068091.0,,
27-03-2020,9,1,Democratic_Republic_of_the_Congo,84068091.0,,
26-03-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
25-03-2020,19,1,Democratic_Republic_of_the_Congo,84068091.0,,
24-03-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
23-03-2020,3,1,Democratic_Republic_of_the_Congo,84068091.0,,
22-03-2020,9,1,Democratic_Republic_of_the_Congo,84068091.0,,
21-03-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
20-03-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
19-03-2020,11,0,Democratic_Republic_of_the_Congo,84068091.0,,
18-03-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
17-03-2020,1,0,Democratic_Republic_of_the_Congo,84068091.0,,
16-03-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
15-03-2020,0,0,Democratic_Republic_of_the_Congo,84068091.0,,
14-03-2020,1,0,Democratic_Republic_of_the_Congo,84068091.0,,
11-03-2020,1,0,Democratic_Republic_of_the_Congo,84068091.0,,
19-04-2020,169,10,Denmark,5797446.0,56.26392,9.501785
18-04-2020,194,15,Denmark,5797446.0,56.26392,9.501785
17-04-2020,198,12,Denmark,5797446.0,56.26392,9.501785
16-04-2020,170,10,Denmark,5797446.0,56.26392,9.501785
15-04-2020,193,14,Denmark,5797446.0,56.26392,9.501785
14-04-2020,144,12,Denmark,5797446.0,56.26392,9.501785
13-04-2020,178,13,Denmark,5797446.0,56.26392,9.501785
12-04-2020,177,13,Denmark,5797446.0,56.26392,9.501785
11-04-2020,184,10,Denmark,5797446.0,56.26392,9.501785
10-04-2020,233,19,Denmark,5797446.0,56.26392,9.501785
09-04-2020,331,15,Denmark,5797446.0,56.26392,9.501785
08-04-2020,390,16,Denmark,5797446.0,56.26392,9.501785
07-04-2020,312,8,Denmark,5797446.0,56.26392,9.501785
06-04-2020,292,18,Denmark,5797446.0,56.26392,9.501785
05-04-2020,320,22,Denmark,5797446.0,56.26392,9.501785
04-04-2020,371,16,Denmark,5797446.0,56.26392,9.501785
03-04-2020,279,19,Denmark,5797446.0,56.26392,9.501785
02-04-2020,247,14,Denmark,5797446.0,56.26392,9.501785
01-04-2020,283,13,Denmark,5797446.0,56.26392,9.501785
31-03-2020,182,5,Denmark,5797446.0,56.26392,9.501785
30-03-2020,194,7,Denmark,5797446.0,56.26392,9.501785
29-03-2020,155,13,Denmark,5797446.0,56.26392,9.501785
28-03-2020,169,11,Denmark,5797446.0,56.26392,9.501785
27-03-2020,153,7,Denmark,5797446.0,56.26392,9.501785
26-03-2020,133,2,Denmark,5797446.0,56.26392,9.501785
25-03-2020,131,8,Denmark,5797446.0,56.26392,9.501785
24-03-2020,65,11,Denmark,5797446.0,56.26392,9.501785
23-03-2020,69,0,Denmark,5797446.0,56.26392,9.501785
22-03-2020,71,4,Denmark,5797446.0,56.26392,9.501785
21-03-2020,104,3,Denmark,5797446.0,56.26392,9.501785
20-03-2020,36,2,Denmark,5797446.0,56.26392,9.501785
19-03-2020,91,0,Denmark,5797446.0,56.26392,9.501785
18-03-2020,92,3,Denmark,5797446.0,56.26392,9.501785
17-03-2020,57,0,Denmark,5797446.0,56.26392,9.501785
16-03-2020,48,1,Denmark,5797446.0,56.26392,9.501785
15-03-2020,23,0,Denmark,5797446.0,56.26392,9.501785
14-03-2020,128,0,Denmark,5797446.0,56.26392,9.501785
13-03-2020,160,0,Denmark,5797446.0,56.26392,9.501785
12-03-2020,252,0,Denmark,5797446.0,56.26392,9.501785
11-03-2020,151,0,Denmark,5797446.0,56.26392,9.501785
10-03-2020,75,0,Denmark,5797446.0,56.26392,9.501785
09-03-2020,7,0,Denmark,5797446.0,56.26392,9.501785
08-03-2020,8,0,Denmark,5797446.0,56.26392,9.501785
07-03-2020,3,0,Denmark,5797446.0,56.26392,9.501785
06-03-2020,10,0,Denmark,5797446.0,56.26392,9.501785
05-03-2020,2,0,Denmark,5797446.0,56.26392,9.501785
04-03-2020,3,0,Denmark,5797446.0,56.26392,9.501785
03-03-2020,1,0,Denmark,5797446.0,56.26392,9.501785
02-03-2020,1,0,Denmark,5797446.0,56.26392,9.501785
01-03-2020,1,0,Denmark,5797446.0,56.26392,9.501785
29-02-2020,1,0,Denmark,5797446.0,56.26392,9.501785
28-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
27-02-2020,1,0,Denmark,5797446.0,56.26392,9.501785
26-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
25-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
24-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
23-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
22-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
21-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
20-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
19-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
18-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
17-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
16-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
15-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
14-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
13-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
12-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
11-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
10-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
09-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
08-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
07-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
06-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
05-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
04-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
03-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
02-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
01-02-2020,0,0,Denmark,5797446.0,56.26392,9.501785
31-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
30-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
29-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
28-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
27-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
26-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
25-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
24-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
23-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
22-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
21-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
20-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
19-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
18-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
17-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
16-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
15-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
14-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
13-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
12-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
11-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
10-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
09-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
08-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
07-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
06-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
05-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
04-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
03-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
02-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
01-01-2020,0,0,Denmark,5797446.0,56.26392,9.501785
31-12-2019,0,0,Denmark,5797446.0,56.26392,9.501785
19-04-2020,0,0,Djibouti,958920.0,11.825138,42.590275
18-04-2020,141,0,Djibouti,958920.0,11.825138,42.590275
17-04-2020,156,0,Djibouti,958920.0,11.825138,42.590275
16-04-2020,72,0,Djibouti,958920.0,11.825138,42.590275
15-04-2020,65,0,Djibouti,958920.0,11.825138,42.590275
14-04-2020,84,0,Djibouti,958920.0,11.825138,42.590275
13-04-2020,27,0,Djibouti,958920.0,11.825138,42.590275
12-04-2020,37,1,Djibouti,958920.0,11.825138,42.590275
11-04-2020,10,0,Djibouti,958920.0,11.825138,42.590275
10-04-2020,5,1,Djibouti,958920.0,11.825138,42.590275
09-04-2020,14,0,Djibouti,958920.0,11.825138,42.590275
08-04-2020,31,0,Djibouti,958920.0,11.825138,42.590275
07-04-2020,31,0,Djibouti,958920.0,11.825138,42.590275
06-04-2020,8,0,Djibouti,958920.0,11.825138,42.590275
05-04-2020,10,0,Djibouti,958920.0,11.825138,42.590275
04-04-2020,0,0,Djibouti,958920.0,11.825138,42.590275
03-04-2020,7,0,Djibouti,958920.0,11.825138,42.590275
02-04-2020,3,0,Djibouti,958920.0,11.825138,42.590275
01-04-2020,5,0,Djibouti,958920.0,11.825138,42.590275
31-03-2020,7,0,Djibouti,958920.0,11.825138,42.590275
30-03-2020,4,0,Djibouti,958920.0,11.825138,42.590275
29-03-2020,2,0,Djibouti,958920.0,11.825138,42.590275
28-03-2020,1,0,Djibouti,958920.0,11.825138,42.590275
27-03-2020,0,0,Djibouti,958920.0,11.825138,42.590275
26-03-2020,9,0,Djibouti,958920.0,11.825138,42.590275
25-03-2020,0,0,Djibouti,958920.0,11.825138,42.590275
24-03-2020,2,0,Djibouti,958920.0,11.825138,42.590275
23-03-2020,0,0,Djibouti,958920.0,11.825138,42.590275
22-03-2020,0,0,Djibouti,958920.0,11.825138,42.590275
21-03-2020,0,0,Djibouti,958920.0,11.825138,42.590275
20-03-2020,0,0,Djibouti,958920.0,11.825138,42.590275
19-03-2020,1,0,Djibouti,958920.0,11.825138,42.590275
19-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
18-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
17-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
16-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
15-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
14-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
13-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
12-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
11-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
10-04-2020,1,0,Dominica,71625.0,15.414999,-61.370976
09-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
08-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
07-04-2020,1,0,Dominica,71625.0,15.414999,-61.370976
06-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
05-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
04-04-2020,2,0,Dominica,71625.0,15.414999,-61.370976
03-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
02-04-2020,1,0,Dominica,71625.0,15.414999,-61.370976
01-04-2020,0,0,Dominica,71625.0,15.414999,-61.370976
31-03-2020,0,0,Dominica,71625.0,15.414999,-61.370976
30-03-2020,0,0,Dominica,71625.0,15.414999,-61.370976
29-03-2020,0,0,Dominica,71625.0,15.414999,-61.370976
28-03-2020,0,0,Dominica,71625.0,15.414999,-61.370976
27-03-2020,4,0,Dominica,71625.0,15.414999,-61.370976
26-03-2020,5,0,Dominica,71625.0,15.414999,-61.370976
25-03-2020,1,0,Dominica,71625.0,15.414999,-61.370976
24-03-2020,0,0,Dominica,71625.0,15.414999,-61.370976
23-03-2020,1,0,Dominica,71625.0,15.414999,-61.370976
19-04-2020,209,17,Dominican_Republic,10627165.0,,
18-04-2020,371,4,Dominican_Republic,10627165.0,,
17-04-2020,141,7,Dominican_Republic,10627165.0,,
16-04-2020,328,6,Dominican_Republic,10627165.0,,
15-04-2020,119,6,Dominican_Republic,10627165.0,,
14-04-2020,200,4,Dominican_Republic,10627165.0,,
13-04-2020,208,38,Dominican_Republic,10627165.0,,
12-04-2020,139,9,Dominican_Republic,10627165.0,,
11-04-2020,271,8,Dominican_Republic,10627165.0,,
10-04-2020,238,10,Dominican_Republic,10627165.0,,
09-04-2020,155,10,Dominican_Republic,10627165.0,,
08-04-2020,128,12,Dominican_Republic,10627165.0,,
07-04-2020,83,4,Dominican_Republic,10627165.0,,
06-04-2020,167,5,Dominican_Republic,10627165.0,,
05-04-2020,90,9,Dominican_Republic,10627165.0,,
04-04-2020,108,8,Dominican_Republic,10627165.0,,
03-04-2020,96,3,Dominican_Republic,10627165.0,,
02-04-2020,175,6,Dominican_Republic,10627165.0,,
01-04-2020,208,9,Dominican_Republic,10627165.0,,
31-03-2020,42,3,Dominican_Republic,10627165.0,,
30-03-2020,140,11,Dominican_Republic,10627165.0,,
29-03-2020,138,8,Dominican_Republic,10627165.0,,
28-03-2020,93,10,Dominican_Republic,10627165.0,,
27-03-2020,96,0,Dominican_Republic,10627165.0,,
26-03-2020,80,4,Dominican_Republic,10627165.0,,
25-03-2020,67,3,Dominican_Republic,10627165.0,,
24-03-2020,43,0,Dominican_Republic,10627165.0,,
23-03-2020,90,0,Dominican_Republic,10627165.0,,
22-03-2020,78,1,Dominican_Republic,10627165.0,,
21-03-2020,13,2,Dominican_Republic,10627165.0,,
20-03-2020,0,0,Dominican_Republic,10627165.0,,
19-03-2020,10,0,Dominican_Republic,10627165.0,,
18-03-2020,0,0,Dominican_Republic,10627165.0,,
17-03-2020,0,0,Dominican_Republic,10627165.0,,
16-03-2020,0,0,Dominican_Republic,10627165.0,,
15-03-2020,0,0,Dominican_Republic,10627165.0,,
14-03-2020,6,0,Dominican_Republic,10627165.0,,
10-03-2020,3,0,Dominican_Republic,10627165.0,,
07-03-2020,1,0,Dominican_Republic,10627165.0,,
02-03-2020,1,0,Dominican_Republic,10627165.0,,
01-03-2020,0,0,Dominican_Republic,10627165.0,,
29-02-2020,0,0,Dominican_Republic,10627165.0,,
28-02-2020,0,0,Dominican_Republic,10627165.0,,
27-02-2020,0,0,Dominican_Republic,10627165.0,,
26-02-2020,0,0,Dominican_Republic,10627165.0,,
25-02-2020,0,0,Dominican_Republic,10627165.0,,
24-02-2020,0,0,Dominican_Republic,10627165.0,,
23-02-2020,0,0,Dominican_Republic,10627165.0,,
22-02-2020,0,0,Dominican_Republic,10627165.0,,
21-02-2020,0,0,Dominican_Republic,10627165.0,,
20-02-2020,0,0,Dominican_Republic,10627165.0,,
19-02-2020,0,0,Dominican_Republic,10627165.0,,
18-02-2020,0,0,Dominican_Republic,10627165.0,,
17-02-2020,0,0,Dominican_Republic,10627165.0,,
16-02-2020,0,0,Dominican_Republic,10627165.0,,
15-02-2020,0,0,Dominican_Republic,10627165.0,,
14-02-2020,0,0,Dominican_Republic,10627165.0,,
13-02-2020,0,0,Dominican_Republic,10627165.0,,
12-02-2020,0,0,Dominican_Republic,10627165.0,,
11-02-2020,0,0,Dominican_Republic,10627165.0,,
10-02-2020,0,0,Dominican_Republic,10627165.0,,
09-02-2020,0,0,Dominican_Republic,10627165.0,,
08-02-2020,0,0,Dominican_Republic,10627165.0,,
07-02-2020,0,0,Dominican_Republic,10627165.0,,
06-02-2020,0,0,Dominican_Republic,10627165.0,,
05-02-2020,0,0,Dominican_Republic,10627165.0,,
04-02-2020,0,0,Dominican_Republic,10627165.0,,
03-02-2020,0,0,Dominican_Republic,10627165.0,,
02-02-2020,0,0,Dominican_Republic,10627165.0,,
01-02-2020,0,0,Dominican_Republic,10627165.0,,
31-01-2020,0,0,Dominican_Republic,10627165.0,,
30-01-2020,0,0,Dominican_Republic,10627165.0,,
29-01-2020,0,0,Dominican_Republic,10627165.0,,
28-01-2020,0,0,Dominican_Republic,10627165.0,,
27-01-2020,0,0,Dominican_Republic,10627165.0,,
26-01-2020,0,0,Dominican_Republic,10627165.0,,
25-01-2020,0,0,Dominican_Republic,10627165.0,,
24-01-2020,0,0,Dominican_Republic,10627165.0,,
23-01-2020,0,0,Dominican_Republic,10627165.0,,
22-01-2020,0,0,Dominican_Republic,10627165.0,,
21-01-2020,0,0,Dominican_Republic,10627165.0,,
