"","country","date","cases","new_cases","deaths","new_deaths","recovered","new_recovered","active_cases","per100k","newper100k","activeper100k"
"5158","Norway",2020-03-10,400,195,0,0,1,0,399,7.4,3.6,7.4
"5207","Oman",2020-03-10,18,2,0,0,9,7,9,0.4,0,0.2
"5246","Pakistan",2020-03-10,16,10,0,0,1,0,15,0,0,0
"5279","Panama",2020-03-10,1,1,0,0,0,0,1,0,0,0
"5353","Paraguay",2020-03-10,1,0,0,0,0,0,1,0,0,0
"5369","Peru",2020-03-10,11,4,0,0,0,0,11,0,0,0
"5447","Philippines",2020-03-10,33,13,1,0,2,1,30,0,0,0
"5483","Poland",2020-03-10,22,6,0,0,0,0,22,0.1,0,0.1
"5530","Portugal",2020-03-10,41,11,0,0,0,0,41,0.4,0.1,0.4
"5592","Qatar",2020-03-10,24,6,0,0,0,0,24,0.8,0.2,0.8
"5672","Republic of Korea",2020-03-10,7513,35,54,1,247,129,7212,14.7,0.1,14.1
"5720","Romania",2020-03-10,25,10,0,0,3,0,22,0.1,0.1,0.1
"5833","Russia",2020-03-10,20,3,0,0,3,0,17,0,0,0
"5958","San Marino",2020-03-10,51,15,2,1,0,0,49,150,44.1,144.1
"6042","Saudi Arabia",2020-03-10,20,5,0,0,1,1,19,0.1,0,0.1
"6056","Senegal",2020-03-10,4,0,0,0,1,0,3,0,0,0
"6099","Serbia",2020-03-10,5,4,0,0,0,0,5,0.1,0,0.1
"6195","Singapore",2020-03-10,160,10,0,0,78,0,82,2.7,0.2,1.4
"6291","Slovakia",2020-03-10,7,4,0,0,0,0,7,0.1,0.1,0.1
"6330","Slovenia",2020-03-10,31,15,0,0,0,0,31,1.5,0.7,1.5
"6391","South Africa",2020-03-10,7,4,0,0,0,0,7,0,0,0
"6433","Spain",2020-03-10,1695,622,35,7,32,0,1628,3.6,1.3,3.5
"6552","Sri Lanka",2020-03-10,1,0,0,0,1,0,0,0,0,0
"6700","Sweden",2020-03-10,355,107,0,0,1,0,354,3.5,1.1,3.5
"6745","Switzerland",2020-03-10,491,117,3,1,3,0,485,5.7,1.4,5.6
"6803","Taiwan",2020-03-10,47,2,1,0,17,2,29,0.2,0,0.1
"6906","Thailand",2020-03-10,53,3,1,0,33,2,19,0.1,0,0
"7086","Togo",2020-03-10,1,0,0,0,0,0,1,0,0,0
"7131","Tunisia",2020-03-10,5,3,0,0,0,0,5,0,0,0
"7291","UK",2020-03-10,384,62,6,2,19,1,359,0.6,0.1,0.5
"7323","Ukraine",2020-03-10,1,0,0,0,0,0,1,0,0,0
"7351","United Arab Emirates",2020-03-10,74,29,0,0,12,5,62,0.7,0.3,0.6
"7445","USA",2020-03-10,959,376,28,6,8,1,923,0.3,0.1,0.3
"7666","Vietnam",2020-03-10,31,1,0,0,16,0,15,0,0,0
"7692","West Bank and Gaza",2020-03-10,26,7,0,0,0,0,26,0.5,0.1,0.5
"8","Afghanistan",2020-03-11,7,2,0,0,0,0,7,0,0,0
"74","Albania",2020-03-11,12,2,1,1,0,0,11,0.4,0.1,0.4
"90","Algeria",2020-03-11,20,0,0,0,0,0,20,0,0,0
"164","Andorra",2020-03-11,1,0,0,0,0,0,1,1.3,0,1.3
"244","Argentina",2020-03-11,19,2,1,0,0,0,18,0,0,0
"309","Armenia",2020-03-11,1,0,0,0,0,0,1,0,0,0
"359","Australia",2020-03-11,128,21,3,0,21,0,104,0.5,0.1,0.4
"405","Austria",2020-03-11,246,64,0,0,4,0,242,2.7,0.7,2.7
"484","Azerbaijan",2020-03-11,11,0,0,0,3,3,8,0.1,0,0.1
"542","Bahrain",2020-03-11,195,85,0,0,35,13,160,11.5,5,9.4
"544","Bangladesh",2020-03-11,3,0,0,0,0,0,3,0,0,0
"621","Belarus",2020-03-11,9,0,0,0,3,0,6,0.1,0,0.1
"662","Belgium",2020-03-11,314,47,3,3,1,0,310,2.7,0.4,2.7
"800","Bhutan",2020-03-11,1,0,0,0,0,0,1,0.1,0,0.1
"842","Bolivia",2020-03-11,2,2,0,0,0,0,2,0,0,0
"860","Bosnia and Herzegovina",2020-03-11,7,2,0,0,0,0,7,0.2,0.1,0.2
"925","Brazil",2020-03-11,38,7,0,0,0,0,38,0,0,0
"954","Brunei",2020-03-11,11,10,0,0,0,0,11,2.5,2.3,2.5
"1010","Bulgaria",2020-03-11,7,3,1,1,0,0,6,0.1,0,0.1
"1031","Burkina Faso",2020-03-11,2,1,0,0,0,0,2,0,0,0
"1114","Cambodia",2020-03-11,3,1,0,0,1,0,2,0,0,0
"1183","Cameroon",2020-03-11,2,0,0,0,0,0,2,0,0,0
"1218","Canada",2020-03-11,108,29,1,0,8,0,99,0.3,0.1,0.3
"1396","Chile",2020-03-11,23,10,0,0,0,0,23,0.1,0.1,0.1
"1438","Colombia",2020-03-11,9,6,0,0,0,0,9,0,0,0
"1461","Costa Rica",2020-03-11,13,4,0,0,0,0,13,0.3,0.1,0.3
"1515","Cote d'Ivoire",2020-03-11,1,1,0,0,0,0,1,0,0,0
"1533","Croatia",2020-03-11,19,5,0,0,0,0,19,0.5,0.1,0.5
"1618","Cyprus",2020-03-11,6,3,0,0,0,0,6,0.5,0.2,0.5
"1663","Czech Republic",2020-03-11,91,50,0,0,0,0,91,0.8,0.5,0.8
"1706","Democratic Republic of the Congo",2020-03-11,1,1,0,0,0,0,1,0,0,0
"1724","Denmark",2020-03-11,444,180,0,0,1,0,443,7.7,3.1,7.6
"1802","Diamond Princess Cruise Ship",2020-03-11,706,0,7,1,325,285,374,NA,NA,NA
"1903","Dominican Republic",2020-03-11,5,0,0,0,0,0,5,0,0,0
"1970","Ecuador",2020-03-11,17,2,0,0,0,0,17,0.1,0,0.1
"1987","Egypt",2020-03-11,60,1,1,0,27,26,32,0.1,0,0
"2125","Estonia",2020-03-11,16,4,0,0,0,0,16,1.2,0.3,1.2
"2311","Finland",2020-03-11,59,19,0,0,1,0,58,1.1,0.3,1
"2336","France",2020-03-11,2293,499,48,15,12,0,2233,3.5,0.8,3.4
"2437","Georgia",2020-03-11,24,9,0,0,0,0,24,0.6,0.2,0.6
"2554","Germany",2020-03-11,1908,451,3,1,25,7,1880,2.3,0.5,2.2
"2611","Greece",2020-03-11,99,10,1,1,0,0,98,0.9,0.1,0.9
"2813","Holy See (Vatican City)",2020-03-11,1,0,0,0,0,0,1,100,0,100
"2851","Honduras",2020-03-11,2,2,0,0,0,0,2,0,0,0
"2906","Hong Kong",2020-03-11,126,6,3,0,65,0,58,1.7,0.1,0.8
"2979","Hungary",2020-03-11,13,4,0,0,0,0,13,0.1,0,0.1
"3007","Iceland",2020-03-11,85,16,0,0,1,0,84,24.9,4.7,24.6
"3110","India",2020-03-11,62,6,1,1,4,0,57,0,0,0
"3150","Indonesia",2020-03-11,34,7,1,1,2,0,31,0,0,0
"3199","Iran (Islamic Republic of)",2020-03-11,9000,958,354,63,2959,228,5687,10.7,1.1,6.8
"3236","Iraq",2020-03-11,71,0,7,0,15,12,49,0.2,0,0.1
"3293","Ireland",2020-03-11,43,9,1,1,0,0,42,0.9,0.2,0.9
"3364","Israel",2020-03-11,79,4,0,0,4,0,75,0.9,0,0.9
"3428","Italy",2020-03-11,12462,2313,827,196,1045,321,10590,20.6,3.8,17.5
"3464","Jamaica",2020-03-11,1,1,0,0,0,0,1,0,0,0
"3506","Japan",2020-03-11,639,58,15,5,118,17,506,0.5,0,0.4
"3599","Jordan",2020-03-11,1,0,0,0,0,0,1,0,0,0
"3703","Kuwait",2020-03-11,72,3,0,0,2,1,70,1.7,0.1,1.6
"3802","Latvia",2020-03-11,10,2,0,0,1,0,9,0.5,0.1,0.5
"3839","Lebanon",2020-03-11,61,20,3,2,1,0,57,0.9,0.3,0.8
"3934","Liechtenstein",2020-03-11,1,0,0,0,0,0,1,2.6,0,2.6
"3989","Lithuania",2020-03-11,3,2,0,0,0,0,3,0.1,0.1,0.1
"4037","Luxembourg",2020-03-11,7,2,0,0,0,0,7,1.1,0.3,1.1
"4089","Macao",2020-03-11,10,0,0,0,10,0,0,1.5,0,0
"4188","Mainland China",2020-03-11,80785,28,3158,22,61569,1463,16058,5.6,0,1.1
"4305","Malaysia",2020-03-11,149,20,0,0,26,2,123,0.5,0.1,0.4
"4344","Maldives",2020-03-11,8,2,0,0,0,0,8,1.5,0.4,1.5
"4403","Malta",2020-03-11,6,1,0,0,0,0,6,1.4,0.2,1.4
"4516","Mexico",2020-03-11,8,1,0,0,4,0,4,0,0,0
"4556","Moldova, Republic of",2020-03-11,3,0,0,0,0,0,3,0.1,0,0.1
"4622","Monaco",2020-03-11,1,0,0,0,0,0,1,2.6,0,2.6
"4634","Mongolia",2020-03-11,1,0,0,0,0,0,1,0,0,0
"4688","Morocco",2020-03-11,5,2,1,0,0,0,4,0,0,0
"4870","Nepal",2020-03-11,1,0,0,0,1,0,0,0,0,0
"4884","Netherlands",2020-03-11,503,121,5,1,0,0,498,2.9,0.7,2.9
"4954","New Zealand",2020-03-11,5,0,0,0,0,0,5,0.1,0,0.1
"5024","Nigeria",2020-03-11,2,0,0,0,0,0,2,0,0,0
"5116","North Macedonia",2020-03-11,7,0,0,0,0,0,7,0.3,0,0.3
"5125","Norway",2020-03-11,598,198,0,0,1,0,597,11,3.7,11
"5194","Oman",2020-03-11,18,0,0,0,9,0,9,0.4,0,0.2
"5225","Pakistan",2020-03-11,19,3,0,0,2,1,17,0,0,0
"5295","Panama",2020-03-11,8,7,1,1,0,0,7,0.2,0.2,0.2
"5330","Paraguay",2020-03-11,5,4,0,0,0,0,5,0.1,0.1,0.1
"5376","Peru",2020-03-11,11,0,0,0,0,0,11,0,0,0
"5416","Philippines",2020-03-11,49,16,1,0,2,0,46,0,0,0
"5477","Poland",2020-03-11,31,9,0,0,0,0,31,0.1,0,0.1
"5546","Portugal",2020-03-11,59,18,0,0,0,0,59,0.6,0.2,0.6
"5561","Qatar",2020-03-11,262,238,0,0,0,0,262,9.1,8.3,9.1
"5655","Republic of Korea",2020-03-11,7755,242,60,6,288,41,7407,15.1,0.5,14.4
"5743","Romania",2020-03-11,45,20,0,0,6,3,39,0.2,0.1,0.2
"5771","Russia",2020-03-11,20,0,0,0,3,0,17,0,0,0
"5985","San Marino",2020-03-11,62,11,2,0,0,0,60,182.4,32.4,176.5
"6012","Saudi Arabia",2020-03-11,21,1,0,0,1,0,20,0.1,0,0.1
"6050","Senegal",2020-03-11,4,0,0,0,1,0,3,0,0,0
"6127","Serbia",2020-03-11,12,7,0,0,0,0,12,0.1,0.1,0.1
"6254","Singapore",2020-03-11,178,18,0,0,96,18,82,3,0.3,1.4
"6281","Slovakia",2020-03-11,10,3,0,0,0,0,10,0.2,0.1,0.2
"6313","Slovenia",2020-03-11,57,26,0,0,0,0,57,2.7,1.3,2.7
"6381","South Africa",2020-03-11,13,6,0,0,0,0,13,0,0,0
"6452","Spain",2020-03-11,2277,582,54,19,183,151,2040,4.9,1.2,4.4
"6543","Sri Lanka",2020-03-11,2,1,0,0,1,0,1,0,0,0
"6698","Sweden",2020-03-11,500,145,1,1,1,0,498,5,1.4,4.9
"6706","Switzerland",2020-03-11,652,161,4,1,4,1,644,7.5,1.9,7.4
"6782","Taiwan",2020-03-11,48,1,1,0,17,0,30,0.2,0,0.1
"6929","Thailand",2020-03-11,59,6,1,0,34,1,24,0.1,0,0
"7056","Togo",2020-03-11,1,0,0,0,0,0,1,0,0,0
"7148","Tunisia",2020-03-11,7,2,0,0,0,0,7,0.1,0,0.1
"7190","Turkey",2020-03-11,1,1,0,0,0,0,1,0,0,0
"7274","UK",2020-03-11,459,75,8,2,19,0,432,0.7,0.1,0.6
"7320","Ukraine",2020-03-11,1,0,0,0,0,0,1,0,0,0
"7407","United Arab Emirates",2020-03-11,74,0,0,0,17,5,57,0.7,0,0.6
"7480","USA",2020-03-11,1281,322,36,8,8,0,1237,0.4,0.1,0.4
"7610","Vietnam",2020-03-11,38,7,0,0,16,0,22,0,0,0
"7671","West Bank and Gaza",2020-03-11,30,4,0,0,0,0,30,0.6,0.1,0.6
"50","Afghanistan",2020-03-12,7,0,0,0,0,0,7,0,0,0
"52","Albania",2020-03-12,23,11,1,0,0,0,22,0.8,0.4,0.8
"100","Algeria",2020-03-12,24,4,1,1,8,8,15,0.1,0,0
"140","Andorra",2020-03-12,1,0,0,0,1,1,0,1.3,0,0
"252","Argentina",2020-03-12,19,0,1,0,0,0,18,0,0,0
"303","Armenia",2020-03-12,4,3,0,0,0,0,4,0.1,0.1,0.1
"392","Australia",2020-03-12,128,0,3,0,21,0,104,0.5,0,0.4
"414","Austria",2020-03-12,302,56,1,1,4,0,297,3.4,0.6,3.3
"473","Azerbaijan",2020-03-12,11,0,0,0,3,0,8,0.1,0,0.1
"523","Bahrain",2020-03-12,195,0,0,0,35,0,160,11.5,0,9.4
"565","Bangladesh",2020-03-12,3,0,0,0,0,0,3,0,0,0
"654","Belarus",2020-03-12,12,3,0,0,3,0,9,0.1,0,0.1
"697","Belgium",2020-03-12,314,0,3,0,1,0,310,2.7,0,2.7
"777","Bhutan",2020-03-12,1,0,0,0,0,0,1,0.1,0,0.1
"844","Bolivia",2020-03-12,2,0,0,0,0,0,2,0,0,0
"851","Bosnia and Herzegovina",2020-03-12,11,4,0,0,0,0,11,0.3,0.1,0.3
"904","Brazil",2020-03-12,52,14,0,0,0,0,52,0,0,0
"975","Brunei",2020-03-12,11,0,0,0,0,0,11,2.5,0,2.5
"1013","Bulgaria",2020-03-12,7,0,1,0,0,0,6,0.1,0,0.1
"1051","Burkina Faso",2020-03-12,2,0,0,0,0,0,2,0,0,0
"1097","Cambodia",2020-03-12,3,0,0,0,1,0,2,0,0,0
"1194","Cameroon",2020-03-12,2,0,0,0,0,0,2,0,0,0
"1285","Canada",2020-03-12,117,9,1,0,8,0,108,0.3,0,0.3
"1397","Chile",2020-03-12,23,0,0,0,0,0,23,0.1,0,0.1
"1431","Colombia",2020-03-12,9,0,0,0,0,0,9,0,0,0
"1484","Costa Rica",2020-03-12,22,9,0,0,0,0,22,0.4,0.2,0.4
"1489","Cote d'Ivoire",2020-03-12,1,0,0,0,0,0,1,0,0,0
"1523","Croatia",2020-03-12,19,0,0,0,0,0,19,0.5,0,0.5
"1600","Cuba",2020-03-12,3,3,0,0,0,0,3,0,0,0
"1621","Cyprus",2020-03-12,6,0,0,0,0,0,6,0.5,0,0.5
"1652","Czech Republic",2020-03-12,94,3,0,0,0,0,94,0.9,0,0.9
"1686","Democratic Republic of the Congo",2020-03-12,1,0,0,0,0,0,1,0,0,0
"1765","Denmark",2020-03-12,617,173,0,0,1,0,616,10.7,3,10.6
"1776","Diamond Princess Cruise Ship",2020-03-12,706,0,7,0,325,0,374,NA,NA,NA
"1905","Dominican Republic",2020-03-12,5,0,0,0,0,0,5,0,0,0
"1929","Ecuador",2020-03-12,17,0,0,0,0,0,17,0.1,0,0.1
"2025","Egypt",2020-03-12,67,7,1,0,27,0,39,0.1,0,0
"2114","Estonia",2020-03-12,16,0,0,0,0,0,16,1.2,0,1.2
"2316","Finland",2020-03-12,59,0,0,0,1,0,58,1.1,0,1
"2373","France",2020-03-12,2293,0,48,0,12,0,2233,3.5,0,3.4
"2445","Georgia",2020-03-12,24,0,0,0,0,0,24,0.6,0,0.6
"2503","Germany",2020-03-12,2078,170,3,0,25,0,2050,2.5,0.2,2.4
"2612","Greece",2020-03-12,99,0,1,0,0,0,98,0.9,0,0.9
"2746","Guyana",2020-03-12,1,1,1,1,0,0,0,0.1,0.1,0
"2804","Holy See (Vatican City)",2020-03-12,1,0,0,0,0,0,1,100,0,100
"2846","Honduras",2020-03-12,2,0,0,0,0,0,2,0,0,0
"2942","Hong Kong",2020-03-12,129,3,3,0,67,2,59,1.7,0,0.8
"2966","Hungary",2020-03-12,13,0,0,0,0,0,13,0.1,0,0.1
"3010","Iceland",2020-03-12,103,18,0,0,1,0,102,30.2,5.3,29.9
"3065","India",2020-03-12,73,11,1,0,4,0,68,0,0,0
"3127","Indonesia",2020-03-12,34,0,1,0,2,0,31,0,0,0
"3178","Iran (Islamic Republic of)",2020-03-12,10075,1075,429,75,2959,0,6687,12,1.3,8
"3255","Iraq",2020-03-12,71,0,8,1,15,0,48,0.2,0,0.1
"3305","Ireland",2020-03-12,43,0,1,0,0,0,42,0.9,0,0.9
"3366","Israel",2020-03-12,100,21,0,0,4,0,96,1.2,0.2,1.1
"3385","Italy",2020-03-12,12462,0,827,0,1045,0,10590,20.6,0,17.5
"3465","Jamaica",2020-03-12,2,1,0,0,0,0,2,0.1,0,0.1
"3475","Japan",2020-03-12,639,0,16,1,118,0,505,0.5,0,0.4
"3561","Jordan",2020-03-12,1,0,0,0,0,0,1,0,0,0
"3726","Kuwait",2020-03-12,80,8,0,0,5,3,75,1.9,0.2,1.8
"3816","Latvia",2020-03-12,10,0,0,0,1,0,9,0.5,0,0.5
"3875","Lebanon",2020-03-12,61,0,3,0,1,0,57,0.9,0,0.8
"3944","Liechtenstein",2020-03-12,1,0,0,0,0,0,1,2.6,0,2.6
"3987","Lithuania",2020-03-12,3,0,0,0,0,0,3,0.1,0,0.1
"4036","Luxembourg",2020-03-12,19,12,0,0,0,0,19,3,1.9,3
"4072","Macao",2020-03-12,10,0,0,0,10,0,0,1.5,0,0
"4221","Mainland China",2020-03-12,80793,8,3169,11,62824,1255,14800,5.6,0,1
"4338","Malaysia",2020-03-12,149,0,0,0,26,0,123,0.5,0,0.4
"4371","Maldives",2020-03-12,8,0,0,0,0,0,8,1.5,0,1.5
"4413","Malta",2020-03-12,6,0,0,0,0,0,6,1.4,0,1.4
"4534","Mexico",2020-03-12,12,4,0,0,4,0,8,0,0,0
"4573","Moldova, Republic of",2020-03-12,3,0,0,0,0,0,3,0.1,0,0.1
"4616","Monaco",2020-03-12,2,1,0,0,0,0,2,5.1,2.6,5.1
"4631","Mongolia",2020-03-12,1,0,0,0,0,0,1,0,0,0
"4723","Morocco",2020-03-12,6,1,1,0,0,0,5,0,0,0
"4817","Nepal",2020-03-12,1,0,0,0,1,0,0,0,0,0
"4905","Netherlands",2020-03-12,503,0,5,0,0,0,498,2.9,0,2.9
"4958","New Zealand",2020-03-12,5,0,0,0,0,0,5,0.1,0,0.1
"5063","Nigeria",2020-03-12,2,0,0,0,0,0,2,0,0,0
"5115","North Macedonia",2020-03-12,7,0,0,0,0,0,7,0.3,0,0.3
"5128","Norway",2020-03-12,702,104,0,0,1,0,701,12.9,1.9,12.9
"5168","Oman",2020-03-12,18,0,0,0,9,0,9,0.4,0,0.2
"5235","Pakistan",2020-03-12,20,1,0,0,2,0,18,0,0,0
"5277","Panama",2020-03-12,11,3,1,0,0,0,10,0.3,0.1,0.2
"5332","Paraguay",2020-03-12,5,0,0,0,0,0,5,0.1,0,0.1
"5389","Peru",2020-03-12,15,4,0,0,0,0,15,0,0,0
"5453","Philippines",2020-03-12,52,3,2,1,2,0,48,0,0,0
"5476","Poland",2020-03-12,49,18,1,1,0,0,48,0.1,0,0.1
"5553","Portugal",2020-03-12,59,0,0,0,0,0,59,0.6,0,0.6
"5575","Qatar",2020-03-12,262,0,0,0,0,0,262,9.1,0,9.1
"5638","Republic of Korea",2020-03-12,7869,114,66,6,333,45,7470,15.3,0.2,14.6
"5738","Romania",2020-03-12,49,4,0,0,6,0,43,0.3,0,0.2
"5822","Russia",2020-03-12,28,8,0,0,3,0,25,0,0,0
"5990","San Marino",2020-03-12,69,7,3,1,0,0,66,202.9,20.6,194.1
"6030","Saudi Arabia",2020-03-12,45,24,0,0,1,0,44,0.1,0.1,0.1
"6087","Senegal",2020-03-12,4,0,0,0,1,0,3,0,0,0
"6095","Serbia",2020-03-12,19,7,0,0,0,0,19,0.2,0.1,0.2
"6183","Singapore",2020-03-12,178,0,0,0,96,0,82,3,0,1.4
"6273","Slovakia",2020-03-12,16,6,0,0,0,0,16,0.3,0.1,0.3
"6324","Slovenia",2020-03-12,89,32,0,0,0,0,89,4.3,1.5,4.3
"6378","South Africa",2020-03-12,17,4,0,0,0,0,17,0,0,0
"6463","Spain",2020-03-12,2277,0,55,1,183,0,2039,4.9,0,4.4
"6535","Sri Lanka",2020-03-12,2,0,0,0,1,0,1,0,0,0
"6665","Sweden",2020-03-12,599,99,1,0,1,0,597,5.9,1,5.9
"6752","Switzerland",2020-03-12,652,0,4,0,4,0,644,7.5,0,7.4
"6817","Taiwan",2020-03-12,49,1,1,0,20,3,28,0.2,0,0.1
"6912","Thailand",2020-03-12,70,11,1,0,34,0,35,0.1,0,0.1
"7083","Togo",2020-03-12,1,0,0,0,0,0,1,0,0,0
"7128","Tunisia",2020-03-12,7,0,0,0,0,0,7,0.1,0,0.1
"7185","Turkey",2020-03-12,1,0,0,0,0,0,1,0,0,0
"7233","UK",2020-03-12,459,0,8,0,19,0,432,0.7,0,0.6
"7321","Ukraine",2020-03-12,1,0,0,0,0,0,1,0,0,0
"7397","United Arab Emirates",2020-03-12,85,11,0,0,17,0,68,0.9,0.1,0.7
"7491","USA",2020-03-12,1663,382,40,4,12,4,1611,0.5,0.1,0.5
"7618","Vietnam",2020-03-12,39,1,0,0,16,0,23,0,0,0
"7697","West Bank and Gaza",2020-03-12,30,0,0,0,0,0,30,0.6,0,0.6
"20","Afghanistan",2020-03-13,7,0,0,0,0,0,7,0,0,0
"67","Albania",2020-03-13,33,10,1,0,0,0,32,1.1,0.3,1.1
"108","Algeria",2020-03-13,26,2,2,1,8,0,16,0.1,0,0
"153","Andorra",2020-03-13,1,0,0,0,0,0,1,1.3,0,1.3
"220","Antigua and Barbuda",2020-03-13,1,1,0,0,0,0,1,1,1,1
"243","Argentina",2020-03-13,31,12,2,1,0,0,29,0.1,0,0.1
"310","Armenia",2020-03-13,8,4,0,0,0,0,8,0.3,0.1,0.3
"350","Australia",2020-03-13,200,72,3,0,23,2,174,0.8,0.3,0.7
"422","Austria",2020-03-13,504,202,1,0,6,2,497,5.6,2.2,5.5
"482","Azerbaijan",2020-03-13,15,4,1,1,3,0,11,0.1,0,0.1
"509","Bahrain",2020-03-13,195,0,0,0,44,9,151,11.5,0,8.9
"573","Bangladesh",2020-03-13,3,0,0,0,0,0,3,0,0,0
"612","Belarus",2020-03-13,27,15,0,0,3,0,24,0.3,0.2,0.3
"723","Belgium",2020-03-13,559,245,3,0,1,0,555,4.8,2.1,4.8
"784","Bhutan",2020-03-13,1,0,0,0,0,0,1,0.1,0,0.1
"818","Bolivia",2020-03-13,3,1,0,0,0,0,3,0,0,0
"852","Bosnia and Herzegovina",2020-03-13,13,2,0,0,0,0,13,0.4,0.1,0.4
"914","Brazil",2020-03-13,151,99,0,0,0,0,151,0.1,0,0.1
"983","Brunei",2020-03-13,37,26,0,0,0,0,37,8.5,5.9,8.5
"1016","Bulgaria",2020-03-13,23,16,1,0,0,0,22,0.3,0.2,0.3
"1026","Burkina Faso",2020-03-13,2,0,0,0,0,0,2,0,0,0
"1132","Cambodia",2020-03-13,5,2,0,0,1,0,4,0,0,0
"1187","Cameroon",2020-03-13,2,0,0,0,0,0,2,0,0,0
"1211","Canada",2020-03-13,193,76,1,0,8,0,184,0.5,0.2,0.5
"1402","Chile",2020-03-13,43,20,0,0,0,0,43,0.2,0.1,0.2
"1426","Colombia",2020-03-13,13,4,0,0,0,0,13,0,0,0
"1466","Costa Rica",2020-03-13,23,1,0,0,0,0,23,0.5,0,0.5
"1505","Cote d'Ivoire",2020-03-13,1,0,0,0,0,0,1,0,0,0
"1553","Croatia",2020-03-13,32,13,0,0,1,1,31,0.8,0.3,0.8
"1584","Cuba",2020-03-13,4,1,0,0,0,0,4,0,0,0
"1638","Cyprus",2020-03-13,14,8,0,0,0,0,14,1.2,0.7,1.2
"1665","Czech Republic",2020-03-13,141,47,0,0,0,0,141,1.3,0.4,1.3
"1691","Democratic Republic of the Congo",2020-03-13,2,1,0,0,0,0,2,0,0,0
"1745","Denmark",2020-03-13,804,187,0,0,1,0,803,13.9,3.2,13.9
"1779","Diamond Princess Cruise Ship",2020-03-13,706,0,7,0,325,0,374,NA,NA,NA
"1914","Dominican Republic",2020-03-13,5,0,0,0,0,0,5,0,0,0
"1966","Ecuador",2020-03-13,17,0,0,0,0,0,17,0.1,0,0.1
"2015","Egypt",2020-03-13,80,13,2,1,27,0,51,0.1,0,0
"2120","Estonia",2020-03-13,79,63,0,0,0,0,79,6,4.7,6
"2200","Ethiopia",2020-03-13,1,1,0,0,0,0,1,0,0,0
"2254","Finland",2020-03-13,155,96,0,0,1,0,154,2.8,1.7,2.8
"2387","France",2020-03-13,3681,1388,79,31,12,0,3590,5.6,2.1,5.5
"2439","Georgia",2020-03-13,25,1,0,0,0,0,25,0.6,0,0.6
"2546","Germany",2020-03-13,3675,1597,7,4,46,21,3622,4.4,1.9,4.3
"2603","Greece",2020-03-13,190,91,1,0,0,0,189,1.8,0.9,1.8
"2703","Guinea",2020-03-13,1,1,0,0,0,0,1,0,0,0
"2748","Guyana",2020-03-13,1,0,1,0,0,0,0,0.1,0,0
"2810","Holy See (Vatican City)",2020-03-13,1,0,0,0,0,0,1,100,0,100
"2849","Honduras",2020-03-13,2,0,0,0,0,0,2,0,0,0
"2953","Hong Kong",2020-03-13,134,5,4,1,77,10,53,1.8,0.1,0.7
"2980","Hungary",2020-03-13,19,6,0,0,0,0,19,0.2,0.1,0.2
"3026","Iceland",2020-03-13,134,31,0,0,1,0,133,39.3,9.1,39
"3055","India",2020-03-13,82,9,2,1,4,0,76,0,0,0
"3160","Indonesia",2020-03-13,69,35,4,3,2,0,63,0,0,0
"3200","Iran (Islamic Republic of)",2020-03-13,11364,1289,514,85,2959,0,7891,13.5,1.5,9.4
"3262","Iraq",2020-03-13,101,30,9,1,24,9,68,0.3,0.1,0.2
"3294","Ireland",2020-03-13,90,47,1,0,0,0,89,1.8,1,1.8
"3357","Israel",2020-03-13,126,26,0,0,4,0,122,1.5,0.3,1.4
"3432","Italy",2020-03-13,17660,5198,1266,439,1439,394,14955,29.2,8.6,24.7
"3445","Jamaica",2020-03-13,8,6,0,0,0,0,8,0.3,0.2,0.3
"3478","Japan",2020-03-13,701,62,19,3,118,0,564,0.6,0,0.4
"3574","Jordan",2020-03-13,1,0,0,0,1,1,0,0,0,0
"3616","Kazakhstan",2020-03-13,4,4,0,0,0,0,4,0,0,0
"3657","Kenya",2020-03-13,1,1,0,0,0,0,1,0,0,0
"3714","Kuwait",2020-03-13,80,0,0,0,5,0,75,1.9,0,1.8
"3794","Latvia",2020-03-13,17,7,0,0,1,0,16,0.9,0.4,0.8
"3832","Lebanon",2020-03-13,77,16,3,0,1,0,73,1.1,0.2,1.1
"3932","Liechtenstein",2020-03-13,1,0,0,0,0,0,1,2.6,0,2.6
"3970","Lithuania",2020-03-13,6,3,0,0,0,0,6,0.2,0.1,0.2
"4018","Luxembourg",2020-03-13,34,15,0,0,0,0,34,5.4,2.4,5.4
"4087","Macao",2020-03-13,10,0,0,0,10,0,0,1.5,0,0
"4214","Mainland China",2020-03-13,80801,8,3176,7,64109,1285,13516,5.6,0,0.9
"4297","Malaysia",2020-03-13,197,48,0,0,26,0,171,0.6,0.1,0.5
"4354","Maldives",2020-03-13,9,1,0,0,0,0,9,1.7,0.2,1.7
"4408","Malta",2020-03-13,12,6,0,0,1,1,11,2.7,1.4,2.5
"4537","Mexico",2020-03-13,12,0,0,0,4,0,8,0,0,0
"4565","Moldova, Republic of",2020-03-13,6,3,0,0,0,0,6,0.1,0.1,0.1
"4606","Monaco",2020-03-13,2,0,0,0,0,0,2,5.1,0,5.1
"4649","Mongolia",2020-03-13,1,0,0,0,0,0,1,0,0,0
"4722","Morocco",2020-03-13,7,1,1,0,1,1,5,0,0,0
"4848","Nepal",2020-03-13,1,0,0,0,1,0,0,0,0,0
